Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
1821,2012,Requerimento,"Solicita a instalação de Posto Policial, na rua São Francisco de Paula, bairro São Francisco de Paula.",Em Tramitação,Noraldino Junior,REQ,229,20/09/2012,NAO,TRAMITACAO
1820,2012,Requerimento,"Solicita a construção de creche na rua São Francisco de Paula, bairro São Francisco de Paula.",Em Tramitação,Noraldino Junior,REQ,153,20/09/2012,NAO,TRAMITACAO
1819,2012,Requerimento,Solicita a instalação de posto de saúde na rua São Francisco de Paula no bairro São Francisco de Paula.,Em Tramitação,Noraldino Junior,REQ,32037,20/09/2012,NAO,TRAMITACAO
1818,2012,Requerimento,Solicita o aumento de frota de ônibus urbano na linha 49 empresa São Francisco.,Em Tramitação,Noraldino Junior,REQ,3629,20/09/2012,NAO,TRAMITACAO
1817,2012,Requerimento,"Solicita o aumento da frota de ônibus urbano linha 47, empresa São Francisco.",Em Tramitação,Noraldino Junior,REQ,3628,20/09/2012,NAO,TRAMITACAO
1816,2012,Requerimento,"Solicita a iluminação de praça na rua Paraiso de Alcantra, bairro Barbosa Lage.",Em Tramitação,Noraldino Junior,REQ,30941,20/09/2012,NAO,TRAMITACAO
1815,2012,Requerimento,"Solicita a capina e limpeza na rua Alvaro Cruz, bairro São Francisco de Paula.",Em Tramitação,Noraldino Junior,REQ,3316,20/09/2012,NAO,TRAMITACAO
1814,2012,Requerimento,Solicita capina e limpeza na rua Francisco de Almeida bairro Cerâmica.,Em Tramitação,Noraldino Junior,REQ,22461,20/09/2012,NAO,TRAMITACAO
1813,2012,Requerimento,"Solicita a capina e limpeza na rua Eunice Weaver, bairro Carlos Chagas",Arquivada,Noraldino Junior,REQ,37820,20/09/2012,SIM,SIM
1812,2012,Requerimento,Solicita capina e limpeza em Santa Terezinha.,Em Tramitação,Noraldino Junior,REQ,9400,20/09/2012,NAO,TRAMITACAO
1811,2012,Requerimento,"Solicita a colocação de placa PROIBIDO JOGAR LIXO, na calçada de um lote vago na rua Francisco de Almeida, bairro Cerâmica.",Arquivada,Noraldino Junior,REQ,6635,20/09/2012,SIM,SIM
1810,2012,Requerimento,"Solicita a inversão de lado no estacionamento na rua Francisco Brandi, bairro São Mateus.",Em Tramitação,Noraldino Junior,REQ,21867,20/09/2012,NAO,TRAMITACAO
1809,2012,Requerimento,Solicita melhora na iluminação da rua São Francisco de Paula no bairro de mesmo nome.,Em Tramitação,Noraldino Junior,REQ,3315,20/09/2012,NAO,TRAMITACAO
1808,2012,Requerimento,Solicita a revitalização de Praça na rua São Francisco de Paula no bairro de mesmo nome.,Em Tramitação,Noraldino Junior,REQ,3314,20/09/2012,NAO,TRAMITACAO
1807,2012,Requerimento,Solicita a limpeza de boca de lobo na rua São Francisco de Paula no bairro de mesmo nome.,Em Tramitação,Noraldino Junior,REQ,3313,20/09/2012,NAO,TRAMITACAO
1806,2012,Requerimento,"Solicita a limpeza de boca de lobo na rua Raimundo Cravo, bairro Parque Independência.",Em Tramitação,Noraldino Junior,REQ,17232,20/09/2012,NAO,TRAMITACAO
1805,2012,Requerimento,"Solicita a instalação de bueiro na rua Doutor Sebastião de Andrade, bairro Eldorado.",Em Tramitação,Noraldino Junior,REQ,14088,20/09/2012,NAO,TRAMITACAO
1804,2012,Requerimento,"Solicita a limpeza de boca de lobo, na rua Doutor Sebastião de Andrade bairro Eldorado.",Em Tramitação,Noraldino Junior,REQ,14087,20/09/2012,NAO,TRAMITACAO
1803,2012,Requerimento,"Solicita a varrição constante na Avenida Rio Branco, no bairro Manoel Honório.",Arquivada,Noraldino Junior,REQ,32468,20/09/2012,SIM,SIM
1802,2012,Requerimento,"Solicita o recapeamento na rua 21 de Abril, bairro São Mateus.",Em Tramitação,Noraldino Junior,REQ,21866,20/09/2012,NAO,TRAMITACAO
1801,2012,Requerimento,Solicita a ligação de rede de água na Estrada Vicinal no bairro Penido,Em Tramitação,Noraldino Junior,REQ,18729,20/09/2012,NAO,TRAMITACAO
1800,2012,Requerimento,Solicita que seja realizado o asfaltamento em toda extensão das ruas Francisco Jorge de Oliveira e Rua José Miguel Dionísio no bairro Nova Era e Jardim dos Alfineiros.,Em Tramitação,Figueirôa,REQ,12067,19/09/2012,NAO,TRAMITACAO
1799,2012,Requerimento,"Solicita o transplante ou corte de árvore na rua Elvira Belei, bairro Jardim de Alá.",Em Tramitação,Fiorilo,REQ,16737,19/09/2012,NAO,TRAMITACAO
1798,2012,Requerimento,"Solicita a colocação de placas de sinalização de trânsito informando sobre a exist~encia de Escola na rua Chácara, bairro Santa Luzia.",Em Tramitação,Fiorilo,REQ,10011,19/09/2012,NAO,TRAMITACAO
1797,2012,Requerimento,"Solicita acerca da instalação de redutor de velocidade, ou quebra-molas na Av. Santa Luzia, bairro Santa Luzia.",Em Tramitação,Fiorilo,REQ,10010,19/09/2012,NAO,TRAMITACAO
1796,2012,Requerimento,"Solicita a capina, corte de vegetação e limpeza do còrrego ao longo da rua Thereza Nogueira dos Santos, bairro Ipiranga.",Em Tramitação,Fiorilo,REQ,11111,19/09/2012,NAO,TRAMITACAO
1795,2012,Requerimento,Solicita capina e limpeza na Avenida Presidente Costa e Silva.,Em Tramitação,João do Joaninho,REQ,24407,19/09/2012,NAO,TRAMITACAO
1794,2012,Requerimento,Solicita a limpeza do córrego que margeia a Rua Inês Garcia em Benfica.,Em Tramitação,João do Joaninho,REQ,18419,19/09/2012,NAO,TRAMITACAO
1793,2012,Requerimento,"Solicita o asfaltamento na rua Luiz Stelling, bairro Santa Luzia, e na Rua Luisa Glosman no bairro São Pedro.",Em Tramitação,João do Joaninho,REQ,25906,18/09/2012,NAO,TRAMITACAO
1792,2012,Requerimento,"Solicita a iluminação na travessa da rua João Kroman Sobrinho, bairro São Pedro.",Em Tramitação,João do Joaninho,REQ,25904,19/09/2012,NAO,TRAMITACAO
1791,2012,Requerimento,"Solicita o asfaltamento das travessas e ruas Avenida Sr. Dos Passos, bairro São Pedro, na rua Dolores Dutra de Morais, Rua João Kroman Sobrinho.",Em Tramitação,João do Joaninho,REQ,25902,19/09/2012,NAO,TRAMITACAO
1790,2012,Requerimento,"Solicita o tapamento de buracos da Rua Clovis Seroa Mota, no bairro São Geraldo, Condomínio Vivendas do Belo Vale.",Em Tramitação,João do Joaninho,REQ,9626,19/09/2012,NAO,TRAMITACAO
1789,2012,Requerimento,"Solicita que o onibus da linha 426, carro 240 da VIAÇÃO GORETTI,faça aos sábados o mesmo hora´rio de toda a semana.",Em Tramitação,Isauro Calais,REQ,3626,19/09/2012,NAO,TRAMITACAO
1788,2012,Requerimento,Solicita que melhore o sistema de abastecimento de água na rua Izabel Lucas Jorge e demais ruas adjacentes do bairro Jardim Gaúcho.,Em Tramitação,Isauro Calais,REQ,32281,19/09/2012,NAO,TRAMITACAO
1787,2012,Requerimento,"Solicita a capina e limpeza da rua Adelaide Maria da Conceição, no Alto do Eldorado.",Em Tramitação,Isauro Calais,REQ,14085,19/09/2012,NAO,TRAMITACAO
1786,2012,Requerimento,"Solicita a notificação do proprietario do lote localizado na rua José Epifácio, bairro Araújo, para q ele providencie a capina, limpeza e a construção de muro da referida área.",Em Tramitação,Isauro Calais,REQ,31879,19/09/2012,NAO,TRAMITACAO
1785,2012,Requerimento,"Solicita que faça uma canaleta entre o meio fio, na rua Nazira Mattar de Freitas, bairro Jardim Cachoeira.",Em Tramitação,Isauro Calais,REQ,5346,19/09/2012,NAO,TRAMITACAO
1784,2012,Requerimento,Solicita a instalação de quebra mola na Estrada do Náutico.,Em Tramitação,Isauro Calais,REQ,31636,19/09/2012,NAO,TRAMITACAO
1783,2012,Requerimento,"Solicita a colocação de um corrimão para a rampa existente no acesso alternativo localizado na rua Bernardo Mascarenhas, que dá passagem para a Rua Chanceler Pereira da Costa, no Bairro Fábrica.",Em Tramitação,Flávio Cheker,REQ,33480,19/09/2012,NAO,TRAMITACAO
1782,2012,Requerimento,"Solicita a possibilidade de instalação de equipamento destinado á redução de velocidade de veículos para a Rua Senador Feliciano Pena, bairro Mariano Procópio.",Arquivada,Flávio Cheker,REQ,32649,19/09/2012,SIM,SIM
1781,2012,Requerimento,"Solicita a notificação do proprietário do veículo KJE 3910 abandonado na rua Professor Michel Abirached, bairro Parque das Palmeiras.",Em Tramitação,Ana do Padre Frederico,REQ,29612,19/09/2012,NAO,TRAMITACAO
1780,2012,Requerimento,"Solicita o asfaltamento da rua Horácio de Melo Brandão, bairro de Lourdes.",Em Tramitação,Ana do Padre Frederico,REQ,22165,19/09/2012,NAO,TRAMITACAO
1779,2012,Requerimento,"Solicita a limpeza e capina do terreno situado na rua K, bairro Jardim Casa Blanca.",Em Tramitação,Ana do Padre Frederico,REQ,5258,19/09/2012,NAO,TRAMITACAO
1778,2012,Requerimento,"Solicita o asfaltamento das ruas Verônica Sabino e Professor Cristomo Ferreira, bairro Granjas do Triunfo.",Em Tramitação,Ana do Padre Frederico,REQ,21089,19/09/2012,NAO,TRAMITACAO
1777,2012,Requerimento,"Solicita a construção de passeio na rua Diva Garcia, bairro Linhares.",Em Tramitação,Ana do Padre Frederico,REQ,19948,19/09/2012,NAO,TRAMITACAO
1776,2012,Requerimento,"Solicita a colocação de um redutor de velocidade na rua Sebastião Nunes Costa, bairro Ipiranga.",Em Tramitação,Ana do Padre Frederico,REQ,15082,19/09/2012,NAO,TRAMITACAO
1775,2012,Requerimento,"Solicita a colocação de um redutor de velocidade na rua José Teodoro dos Santos, bairro JK.",Em Tramitação,Ana do Padre Frederico,REQ,27959,19/09/2012,NAO,TRAMITACAO
1774,2012,Requerimento,"Solicita a capina na rua Otávio Pereira Torres, bairro Bonfim.",Em Tramitação,Ana do Padre Frederico,REQ,4895,19/09/2012,NAO,TRAMITACAO
1773,2012,Requerimento,"Solicita a recomposição do asfalto que foi feito na rua Firmino da Silva Neto, bairro Jardim da Lua.",Em Tramitação,Ana do Padre Frederico,REQ,3174,19/09/2012,NAO,TRAMITACAO
1772,2012,Requerimento,"Solicita o asfaltamento da rua Arminda Nunes Ribeiro, bairro Dom Bosco.",Em Tramitação,Ana do Padre Frederico,REQ,8703,19/09/2012,NAO,TRAMITACAO
1771,2012,Requerimento,"Solicita verifica, indicar e apresentar mecanismo de proteção a crianças e adolescentes dete município, vitimas de violência.",Arquivada,Flávio Cheker,REQ,38686,18/09/2012,SIM,SIM
1770,2012,Requerimento,"Solicita a fiscalização em lote vago sem manutenção e limpeza na rua Aladir Soares, bairro Quintas da Avenida.",Em Tramitação,Gasparette,REQ,3232,18/09/2012,NAO,TRAMITACAO
1769,2012,Requerimento,"Solicita a fiscalização em lotes vagos sem manutenção e limpeza na rua Violeta Santos e prolongamento da rua Bejamim Guimarães, bairro Democrata.",Em Tramitação,Gasparette,REQ,13533,18/09/2012,NAO,TRAMITACAO
1768,2012,Requerimento,"Solicita a colocação de uma iluminação na rua Feliciano Pena, bairro Mariano Procópio.",Arquivada,Chico Evangelista,REQ,32648,18/09/2012,SIM,SIM
1766,2012,Requerimento,Solicita o calçamento da trilha utilizada pelos moradores que liga as ruas José Basílio da Costa e Dona Ambrosina Nunas de Lima. Além disso Iluminação pra essa Trilha.,Em Tramitação,Isauro Calais,REQ,26593,17/09/2012,NAO,TRAMITACAO
1765,2012,Requerimento,"Solicita que faça a transferência da rede de água pluvial; que passa no terreno do imóvel de numero 520, localizado na Rua Dona Ambrosina Nunes de Lima no bairro Jóquei Clube; para a extensão dessa via.",Em Tramitação,Isauro Calais,REQ,26592,17/09/2012,NAO,TRAMITACAO
1764,2012,Requerimento,"Solicita a implantação do sistema de iluminação pública na Rua Francisco Batista de Oliveira, bairro Oliveira.",Em Tramitação,Isauro Calais,REQ,22739,17/09/2012,NAO,TRAMITACAO
1763,2012,Requerimento,"Solicita a construção de rede de esgoto na rua Principal, Distrito de Penido.",Em Tramitação,Isauro Calais,REQ,18727,17/09/2012,NAO,TRAMITACAO
1762,2012,Requerimento,"Solicita a extensão de rede elétrica com iluminação publica na rua Principal, Distrito de Penido.",Em Tramitação,Isauro Calais,REQ,18726,17/09/2012,NAO,TRAMITACAO
1761,2012,Requerimento,"Solicita a colocação de placa de estacionamento máximo de 10 minutos na rua do Monte, no bairro Vitorino Braga.",Em Tramitação,Isauro Calais,REQ,33545,17/09/2012,NAO,TRAMITACAO
1760,2012,Requerimento,Solicita recomposição do asfalto nas passarelas de pedestre da ponte da Avenida Brasil Localizada no Manoel Honório.,Arquivada,Isauro Calais,REQ,32467,17/09/2012,SIM,SIM
1759,2012,Requerimento,Solicita o conserto do escadão que liga a Rua Simão Gabriel Sffeir á Rua Margarida de Lima no bairro Borboleta.,Em Tramitação,Isauro Calais,REQ,9177,17/09/2012,NAO,TRAMITACAO
1758,2012,Requerimento,"Solicita a pavimentação asfáltica na rua Carneiro da Silva, no bairro Furtado de Menezes.",Em Tramitação,Isauro Calais,REQ,5573,17/09/2012,NAO,TRAMITACAO
1757,2012,Requerimento,"Solicita a poda de árvore na rua Ribeiro de Abreu, Bairu.",Em Tramitação,Isauro Calais,REQ,4291,17/09/2012,NAO,TRAMITACAO
1756,2012,Requerimento,"Solicita que faça a retirada de entulho na rua Walfrido Mendonça, bairro Retiro.",Em Tramitação,Isauro Calais,REQ,2118,17/09/2012,NAO,TRAMITACAO
1755,2012,Requerimento,"Solicita a poda de árvore na rua Ribeiro de Abreu, numero 445, Progresso.",Em Tramitação,Isauro Calais,REQ,4290,17/09/2012,NAO,TRAMITACAO
1754,2012,Requerimento,"Solicita que seja instalado um abrigo do ônibus no final da linha 405, no bairro Três Moinhos.",Em Tramitação,Isauro Calais,REQ,3862,17/09/2012,NAO,TRAMITACAO
1753,2012,Requerimento,"Solicita que faça a pavimentação asfáltica das Ruas Olivia do Carmo MOta e ainda Antônio Azalim Silva, no Granjeamento Santo Antônio, em Vila Ideal.",Em Tramitação,Isauro Calais,REQ,11331,17/09/2012,NAO,TRAMITACAO
1752,2012,Requerimento,"Solicita o serviço de pavimentação na extensão da Rua Francisco Vaz de Magalhães, no bairro Cascatinha.",Em Tramitação,Isauro Calais,REQ,34476,17/09/2012,NAO,TRAMITACAO
1751,2012,Requerimento,"Solicita o serviço de pavimentação na extensão da Rua Francisco Vaz de Magalhães, no bairro Cascatinha.",Em Tramitação,Isauro Calais,REQ,34475,17/09/2012,NAO,TRAMITACAO
1750,2012,Requerimento,"Solicita a colocação de redutores de velocidade na Av. Dr. Simão de Faria, bairro Santa Cruz.",Arquivada,Isauro Calais,REQ,18637,17/09/2012,SIM,SIM
1749,2012,Requerimento,"Solicita que implante novos horários nas linhas de onibus que servem os bairros Morada do Serro, Adolfo Vireck e Jardim Casa Blanca.",Em Tramitação,Isauro Calais,REQ,5255,17/09/2012,NAO,TRAMITACAO
1748,2012,Requerimento,"Solicita que faça extensão da redde de água pluvial que esta sendo construida na Avenida Marginal do Aeroporto, próximo ao Posto de Saúde no Santos Dumont.",Em Tramitação,Isauro Calais,REQ,15308,17/09/2012,NAO,TRAMITACAO
1747,2012,Requerimento,Solicita a capina e limpeza da Servidão que liga a Rua Antonio Maximiano Sampaio no bairro Borborema.,Em Tramitação,Isauro Calais,REQ,35088,17/09/2012,NAO,TRAMITACAO
1746,2012,Requerimento,"Solicita a retirada da antena celular, na rua Walquírio Seixas de Faria, nº 602 Bairro Esplanada.",Em Tramitação,Francisco Canalli,REQ,15887,17/09/2012,NAO,TRAMITACAO
1745,2012,Requerimento,Solicita cobertura de telefonia Celular que operam no municipio para as comunidades do Vale dos Peões e Vale das Frutas.,Em Tramitação,Francisco Canalli,REQ,16163,17/09/2012,NAO,TRAMITACAO
1744,2012,Requerimento,"Solicita a construção de duas lombadas na rua Ladeira Alexandre Leonel, bairro Cascatinha.",Em Tramitação,Flávio Cheker,REQ,34474,17/09/2012,NAO,TRAMITACAO
1743,2012,Requerimento,"Solicita melhorias viárias no cruzamento da Rua Cel. Delfino Nonato de Faria com a Av. Brasil, no bairro Poço Rico.",Em Tramitação,Flávio Cheker,REQ,21178,17/09/2012,NAO,TRAMITACAO
1742,2012,Requerimento,Solicita a limpeza do terreno próximo ao campinho acima das ruas do Jardim Casa Blanca.,Em Tramitação,Flávio Cheker,REQ,5254,17/09/2012,NAO,TRAMITACAO
1741,2012,Requerimento,"Solicita a possibilidade da mudança do ponto final da linha 728 para a Rua Henrique Dias, no bairro Nova Benfica.",Em Tramitação,Flávio Cheker,REQ,15794,17/09/2012,NAO,TRAMITACAO
1740,2012,Requerimento,"Solicita o asfaltamento na rua Felipe José, bairro Jardim Natal.",Em Tramitação,Chico Evangelista,REQ,4829,17/09/2012,NAO,TRAMITACAO
1739,2012,Requerimento,"Solicita que a carroçinha de coleta de cachorros possa passar na Rua Custódio de Rezende Bastos, bairro Jardim dos Alfineiros.",Em Tramitação,Chico Evangelista,REQ,23553,17/09/2012,NAO,TRAMITACAO
1738,2012,Requerimento,Solicita a colocação de uma placa de proibido estacionar na rua 21 de Abril no trecho entre a Rua Pedro Scapim até a Rua Moraes e Castro.,Em Tramitação,Chico Evangelista,REQ,4000,17/09/2012,NAO,TRAMITACAO
1737,2012,Requerimento,"Solicita a possibilidade de corte de árvore na esquina da rua Dona Ambrosína Nunes com a Vidal Barbosa Lage, bairro Jóquei Clube I.",Em Tramitação,Chico Evangelista,REQ,4283,19/09/2012,NAO,TRAMITACAO
1736,2012,Requerimento,Solicita que faça um estudo para a melhora da rede de capitação de águas pluviais da Rua Ouro Preto no bairro Centenário.,Em Tramitação,Chico Evangelista,REQ,26194,17/09/2012,NAO,TRAMITACAO
1735,2012,Requerimento,"Solicita a construção de três quebra-molas na rua Francisco Baechllufft Santos, no bairro N.S. de Lourdes.",Em Tramitação,Chico Evangelista,REQ,22162,17/09/2012,NAO,TRAMITACAO
1734,2012,Requerimento,Solicita audiência Pública para discutir os problemas da UBS de Santa Cruz e a situação da Saúde no bairro.,Em Tramitação,Pastor Carlos,REQ,38697,,,
1734,2012,Requerimento,Solicita audiência pública para resolver problemas da UBS de Santa Cruz,Arquivada,Carlos Bonifácio,REQ,32123,Data nao encontrada,SIM,NAO
1733,2012,Requerimento,Solicita audiência pública para discutir a situação do músicos de Juiz de Fora,Arquivada,Francisco Canalli,REQ,2876,Data nao encontrada,SIM,NAO
1733,2012,Requerimento,Solicita audiência Publica para discutir problemas enfrentados pelos músicos na cidade de Juiz de Fora.,Em Tramitação,Francisco Canalli,REQ,38696,,,
1732,2012,Requerimento,"Solicita a implantação de placa de embarque e desembarque em frente a creche escola Recanto do Sol, rua Nelson Gomes de Carvalho, bairro Vale do Ipê.",Em Tramitação,Gasparette,REQ,6681,29/08/2012,NAO,TRAMITACAO
1731,2012,Requerimento,Solicita a troca de lâmpadas nos postes de energia elétrica na Travessa situada entre as ruas Maria Pires e rua Geraldina Carvalho Pinto no bairro Santa Luzia.,Em Tramitação,Gasparette,REQ,10000,29/08/2012,NAO,TRAMITACAO
1730,2012,Requerimento,"Solicita a poda de arvores na rua Antônio Lopes Junior, bairro Francisco Bernardino.",Em Tramitação,Wanderson Castelar,REQ,4278,29/08/2012,NAO,TRAMITACAO
1729,2012,Requerimento,"Solicita que faça o asfaltamento da Rua Maria Aparecida Martins, bairro Vale Verde.",Em Tramitação,Chico Evangelista,REQ,4514,29/08/2012,NAO,TRAMITACAO
